,DMRT1,FGF9,RSPO1,DHH,CTNNB1,PGD2,WT1mKTS,SRY,DKK1,WNT4,CBX2,AMH,NR0B1,NR5A1,WT1pKTS,FOXL2,UGR,SOX9,GATA4
E109_2_243,1.8905657802737348,0.0226758555039096,1.5971193286133778,0.0011632814783619,0.06879833165774,0.0116578325223189,1.8374663037903551,1.894994480508278,1.8592631353702505,2.0619433856469467,0.0278697845704359,0.0281087634637885,2.167678261904401,0.062376002263847,1.6569474174603245,0.0150766058883965,0.0352144007610766,0.0012988626678994,2.310294127280919
E37_2_403,0.0017270128624987,0.0181827600886782,0.0196765642487655,0.009169410642265,0.0225423307497806,0.0263567374890845,0.9036962281210892,0.0104489703615264,0.0305968915945462,1.1534178872537155,0.0009607901429895,0.0010315119306601,0.4860235094657914,1.0502389860927843,0.7846250040172572,0.0799518561143967,0.0023082619102747,0.0032059571842643,0.8250246594515749
E78_6_328,0.0587231947670844,0.0203681630316787,2.344523968408597,0.0007425093834435,1.860844393678701,0.0187409255655866,2.1346484138367017,0.0576821574782177,0.0008354976965204,1.616885246243798,0.0047345848049692,0.0365318139646667,1.995177382987142,0.0296936829995203,0.0579340945880093,2.493332986831513,0.0225597275781448,0.028784370203415,2.218512878764337
E31_1_922,0.499187426294797,0.0544769228969038,1.4371061418026336,0.0282837839985513,1.5003884240738543,0.0194154745362584,1.87888956181132,2.1499929682371866,0.2294146856437973,2.212853251588231,0.6308705832766042,0.0090753323852077,2.4771193518199706,1.3906690926325578,1.9143990339625871,0.0013385897968573,0.0069311574273049,0.1340200014301751,2.3382327104481946
E108_5_046,0.020507733454782,0.0165953013081408,2.12560714065321,0.003691938562587,1.4668235968567658,0.0037492043996167,1.9459692890112608,0.0061471621894159,0.0160838300310196,2.5643146227971365,0.0335326342034462,0.001777610717852,2.669987615942226,0.0229087455563171,0.0973423264354782,1.3238517313686342,0.0250682140729768,0.0104020218326316,2.5772536175664884
E88_2_723,0.6868670803075889,0.0087821496516361,1.9814655354033,0.073109187204318,0.5147231194476598,0.0082072605090118,1.9485384059289763,1.5812997809821467,1.0801012163359922,2.0574334788731883,0.0050075233241052,0.0178257884069725,2.143843283570921,0.0479492299407611,2.524538032335676,0.2196309204880365,0.0022413682551221,0.0202483889408294,2.071133875941237
E125_6_008,0.00030775933321,0.0096921349797031,2.1657075850648244,0.006232819756008,1.702311927692934,0.0066109923411129,1.968184883084893,0.0028394395919558,0.0059280140110967,2.155249715301824,0.0067719143319225,0.0172358940954601,1.5721133940352356,0.0165360153564361,0.0045640978551251,2.5074709631725183,0.0095852441484486,0.0197399931873728,1.5448910949889996
E36_2_723,1.3969647740104876,0.0080328106120653,1.5245647072971644,0.2291904053823642,0.5864053521562677,0.0007979489349259,1.6981933227500758,1.968022796676786,1.5476014423895124,1.9713099185936769,0.3241778868622925,0.0021256715878816,1.5830372064873024,1.6361259141060156,1.8472091539125552,0.0255799467713995,0.0902543075616017,0.077838161457562,2.079959695142627
E47_0_641,0.0216991010000987,0.0081146632977659,0.0161534813629679,0.0056957958962954,0.0003886694382863,0.0003372166258634,0.4803229503852043,0.0023848381358374,0.0029512687138474,0.0598219471916923,0.7934913530188621,0.0013385055360551,0.0379103582015241,0.5509667884070651,0.4702253622447604,0.012063803463283,0.6071751130900802,0.0115579239037188,0.7796632200279523
E120_4_886,1.811611074307932,0.5873148627308351,0.0263385903875913,0.2378307034574151,0.0216047497238406,0.4395938876370277,1.9113022520391991,2.217301080843428,2.0324711148717487,0.0060366768646072,0.0288135582863193,0.5088113304018659,1.3091879283343273,2.095790576870086,1.7875496969141238,0.0451710788847129,0.0040198013976923,2.1742983218891028,2.1980412497224133
E106_5_287,0.0008541618089975,0.0001127065553469,2.1248900796517267,0.0440321941785293,1.8275964968292884,0.0227754981549638,2.4930319019907605,0.0032785726018976,0.0045485802864268,2.113980841783901,0.008126226100553,0.0169960704579868,2.2501024788964847,0.0134277659996055,0.0056475959597009,2.264529611340296,0.0121490291820936,0.0058543329756622,1.8580404077869168
E42_7_529,0.0009619435502866,0.04768341511838,2.173726808354331,0.0050534077461125,2.211427847924141,0.0287505184253722,2.1827410152319207,0.000278035426225,0.0122470309652981,2.197027077006783,0.0044437347040475,0.0020353830136526,2.0645963244703784,0.0661009528454807,0.028737502529067,2.934193683338578,0.0182210635423429,0.0324348728863061,1.7691369442437836
E16_1_522,0.0145587073154643,0.003035966079985,0.0003085231184475,0.0038536487034957,0.0100393035982766,0.0056198822646783,2.0439614354277467,0.1231137737361768,0.0199030352476922,1.7623271003044891,1.265824069967793,0.0124215289058364,1.2911008265117858,1.6913437398814557,1.571270010075919,0.0259284734689588,0.0251726401813382,0.0145718791496525,1.6894783482635003
E56_4_245,0.0057060575317583,0.0015746350207971,1.6178952288588069,0.0236846002132842,2.6032455346458576,0.0080265733873651,1.7867910798601163,0.0311472203588845,0.0026933002041585,1.9334046355339245,0.0047351672899916,0.043599338338996,1.6299808272221792,0.0354064477950688,0.0876598601074635,1.9416913162359808,0.0070530696971095,0.0115970903909339,1.6979126358873209
E135_6_648,2.170117358256716,2.153917273942654,0.028708605277729,2.6363735148398524,0.018976493292946,1.961130253171932,2.003758031046396,2.123525771092236,1.6177428342498992,0.0417167673502876,0.150188389153607,1.4246181583087243,0.045916462912083,1.9971382694545576,2.386666007249805,0.0145568984615219,0.0531226080963985,2.655027807753976,2.073925174077172
E79_6_328,0.003929439892509,0.0035322175799794,1.470626351182582,0.0058106609363563,1.3473118755981832,0.041422801651213,2.6734239215012607,0.0108311403080583,0.1539347172298793,1.7899936933550904,0.0069518372909466,0.0028701593514808,1.6359620804949466,0.0087288513322344,0.0229310921007021,2.6074683230957865,0.0042746182773087,0.000211308618329,2.3372980739697016
E88_1_682,0.002107734353738,0.0273657115723797,0.3432163728887369,0.0034298661169302,0.2937002458770883,0.0563887173904393,1.350611112882306,1.9875441074524065,0.0703245379938996,2.1211320572721024,1.1000064654950883,0.0039831618856305,2.515975428842589,1.446463085373596,1.5438928251803763,0.0065993491969502,0.0009208246607335,0.0074670100081786,1.926309672861568
E14_1_762,0.0122167916998111,0.0079265534480736,0.0119729232351713,0.0048458580666785,0.0121267131560773,0.005655136107164,1.7511096333556564,0.0925733962876714,0.0476857015329544,1.396585706734386,1.799561969895652,0.0393762587478724,1.370181983326782,1.7461231459116684,1.9095744420450167,0.0089844944132795,0.8952366070960306,0.0057991453485909,1.6611340223330575
E84_5_046,0.022863035529066,0.0448976543909814,1.935607284763018,0.0094446045040133,2.421785989496516,0.0010889727231961,1.9829568047120831,0.0003264680861382,0.0173849687986739,1.9352042321288296,0.0108662513409376,0.0126334721232108,1.8371629094990551,0.003603537479685,0.0529651918852653,1.625481074072769,0.0924453577013145,0.0173411994686228,2.040082464572208
E85_5_207,1.8678093866077663,1.7898275169106197,0.003292238787898,1.8038996212831209,0.0054127585894632,2.0314858468204164,1.3437277170240416,1.8894944661919368,2.570569619307689,0.0023479545813592,0.004569372780092,1.7445895009249943,0.2040780770553024,1.7582842391539342,1.4391211368775811,0.0231416891824267,0.0010721080393634,2.5210852573601708,1.756690197640798
E133_7_289,0.0302647695893776,0.0248517714614716,1.881182160465904,0.000811263667959,2.2272917782129205,0.0004096773573843,2.197525973980924,0.0042764985646146,0.0024067380105677,1.82874511816592,0.0174685682758344,0.025102888541409,2.431900437066852,0.0064466006482135,0.0935143894862885,1.853587727940493,0.0183576024394478,0.0052678839256667,2.305015322844824
E14_0_641,0.0078747779681919,0.0119717004597308,0.0029968774351637,0.0018667212698698,0.0021884677861936,0.0115840564295655,1.3628154699670507,0.0121383913173492,0.0158138219708722,0.0234755421605874,1.3670966387395156,0.0566237042661199,0.0609320321489453,1.3505276091789895,1.2790747318583475,0.0156641601743073,1.4273458613469254,0.0113906587509126,1.140677504314218
E96_5_847,0.0053581677867827,0.0144755801655684,1.1320478541988226,0.0079195844126299,1.7767930666562612,0.0196965921304508,1.6679728564749678,0.065106177604217,0.0140519022070843,2.2793174856135816,0.0096512574721927,0.035726640329746,2.076078106861318,0.1029628553207634,0.0721916548490472,2.035797923989357,0.0031637695708232,0.0041868902641992,2.278254991646106
E80_1_282,0.0230666021292362,0.0162196367046277,0.0522879931354526,0.0030930783407559,0.000932049664054,0.0081667415497141,1.6801807673233828,0.5380262017263459,0.0071641304385095,1.149726530903295,0.5536980264943143,0.0137348156425278,1.867231831698806,2.0933832178866654,1.90700244176875,0.0125892294630598,0.127328941699812,0.0267003871866539,2.062095940889662
E42_3_524,0.1488879244881569,0.0503132390744975,1.533568458367309,0.0162706594673097,1.9061838317846769,0.0067387318799316,1.7817846273393352,0.0326020194209494,0.0279937178975647,2.039852103189053,0.0338575242346985,0.0150589059040736,1.9495310565466024,0.0725920939983087,0.702508613613546,2.2981190926892774,0.0029586233156663,0.000251448037637,2.0659805014716506
E51_6_889,2.1412925213378378,2.12188761798209,0.0018646128864309,1.3954021882589858,0.0266095142127098,2.278068196077723,2.301530396864515,1.0913039391416868,2.608215504414797,0.0066711088831819,0.0437540148847812,1.986678565880461,0.0244176414717381,2.270261576359613,1.5851282871913157,0.0102269731397898,0.0092819662322415,2.6439274339300733,1.5672296827364982
E109_5_767,1.837141220122975,1.48598183680484,0.054701549933494,2.106364198741847,0.0292145138615204,1.840711910737873,2.6142707071071083,1.937715606618952,1.8716561511885383,0.0162440143260453,0.0927143727309167,2.198860745991184,0.0304171760760642,1.5927828519435678,2.2212562345529308,0.0008097574764449,0.003773338717864,2.8688283911451493,1.8546373414603168
E24_3_124,0.0110604672634644,0.0054634175747226,1.2992370725960865,0.0018111556751618,1.658941862014686,0.0162353202481012,1.9641080954274657,0.0073665529140724,0.0264999249408537,2.2998606187853827,0.0212326278356825,0.150930079245313,1.7770962484541708,0.2912052240060964,1.2539387125047952,0.0103507902041046,0.009791392523991,0.0146898997205444,2.17569769742072
E84_0_0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,0.01,0.01
E126_4_486,0.0114745847078429,0.0689236629043884,2.045371261152052,0.0150327459999911,2.0506305462104155,0.0210868562131728,2.0609416298873304,0.000928147996723,0.0024975165360403,2.1757135648597314,0.0132592710053298,0.1310569702974128,2.205784772716644,0.0825092943277681,0.0113624482875746,1.4462233796840391,0.032942502279204,0.0009171092346466,2.028274519033215
E42_5_207,0.0153562188420026,0.011938116786116,2.8610827940613466,0.000863692429736,1.6930604740241637,0.021192480846991,1.6666163785984445,0.0089708760888012,0.0022640397853399,2.4134027012502948,0.0012540950558656,0.0096059075230335,2.2381609540719043,0.0019066411117114,0.016794029232245,2.122946776070176,0.0006606007069794,0.0892815915509258,1.6647820550296473
E84_2_483,0.002365145550535,0.0081052159143445,2.448166888676069,0.0036447748366616,2.258694605211141,0.032590356673274,1.9630219317318889,0.0021975447794307,0.0009564942409026,1.7243930923291872,0.007325886051211,0.026792096148885,2.084000231097041,0.1047811494662949,1.8599431362548493,0.4854169408861258,0.0186405089811589,0.0046345095873691,2.272315364567852
E3_6_088,2.2581434291077978,1.6883131656827783,0.1406008950970098,1.4389985409796664,0.0105736671721672,1.8638936192926192,1.9868258422060632,1.818904679553761,2.089036197997423,0.0224613110599217,0.0046347676682073,2.70231406261556,0.0006391167535427,2.4008784224931468,1.7142068164498525,0.0182216801816457,0.0112775597485885,1.6899940528111057,2.0278477820375587
E2_5_207,0.004910492077453,0.032385954327274,2.2119186070803547,0.0065237090637337,2.3582032099425305,0.0067409952852571,1.757000869059115,0.0087514838244902,0.0020246975297705,1.5043392857821438,0.0559003250960894,0.0005443789668929,1.3387026530838313,0.028994546584885,0.0890823398844981,1.3091642786034996,0.0090388814263118,0.0074963098988921,1.6760601962204018
E36_5_927,2.1164285731670422,2.1201189179519013,0.0702429563416796,2.199390903144657,0.0067045106221052,2.119447250007986,2.5965741987871525,1.6284915057724103,2.331668050880982,0.0018097861167103,0.0011364351807549,1.5845350681419483,0.0164033051862265,1.85236631164024,2.2163565189339494,0.0219505207816727,0.0018835703131871,2.1728338745186417,1.8737870809904351
E126_3_845,0.006007902533658,0.0087959494226091,2.319937216877331,0.0089360218763764,2.278777240548284,0.0026970326473581,2.024870994018408,0.0066458665664686,0.0054644662898484,1.805006294421276,0.0018578737574534,0.0328070536167823,1.8715732402984373,0.0072363159816437,0.218154885981252,1.3867689763457145,0.005114446252574,0.1569101903729386,1.85179987440556
E47_1_121,0.0049658391646875,0.0008841846592748,0.0760426087886987,0.0141226259953278,0.0087650441815813,0.0046321371997646,1.369389587098608,0.0219151158654559,0.0252020044262356,0.0038570672003397,1.661579744310712,0.0415091387790108,0.0060740994180603,1.5893521572649696,1.3739458975684091,0.0153888864187638,1.6614549604985167,0.0171177481206977,1.8983642394736675
E88_2_163,0.9012493481079998,0.0288608573009234,1.755700069299962,0.0064443507161711,0.9578440508635648,0.0505049976097778,1.6723593136269037,1.052298093963627,1.1101455774554922,2.1001006737790258,0.1084843968016552,0.0160860453117602,2.3268499095900683,0.1549369988495585,2.078555382870935,0.0205894550111437,0.0037398098996933,0.0388764455692303,1.7029359764129195
E94_3_605,1.461706131416968,0.010589451697247,0.0118536805120413,0.0096842863922319,0.0029662281091965,0.0110667873090621,1.6265151863051144,2.290254854090949,2.5267896579930733,0.5271474517544356,0.0697551318556832,0.0384252026916251,2.1506673000203698,1.4565950486111952,1.9543047315149435,0.015352603809612,0.0045765982134412,1.513660098679852,2.007867272499901
E135_6_889,1.8306114380360683,1.5849014521049667,0.0067763925910176,2.206863885713514,0.0487511381475993,2.088991639534888,2.045490309807163,2.2402197425050407,1.870578657008377,0.0186927258450216,0.0039999448943337,2.219733326458146,0.026453953085934,1.8715575094421868,1.9136739855315208,0.0014928454840992,0.0010535787680192,1.8022230164723885,1.991435270235516
E17_2_403,1.3530569413422726,0.019742122872415,1.8331236487039435,8.01167032460472e-05,0.9055823715150196,0.0025995724610231,2.3428344845432107,1.418985657987728,1.2965986868876331,1.9434206104170224,0.0143709213609663,0.0064086386623266,1.880470386634899,0.1844540881451532,1.951981492506348,0.0043044799739482,0.0031488583994127,0.026135976378844,2.187146768668105
E36_5_847,2.039256027723437,1.976215445601644,0.0330271688925762,1.7733498091878397,0.0072362859366135,2.366591439400929,1.7976006799495818,1.7154431256106262,2.287657874104496,0.0266400450882666,0.0092126683462183,2.2730198662421133,0.0431647949841906,2.5873916874143807,2.10577702199264,0.0037302307118502,0.0077897301055736,2.3565363769208485,1.910696926015395
E142_3_124,0.2811240719232009,0.02601279500896,1.8813129733019047,0.0043898862440428,1.5461764240000668,0.0073142755497999,2.038179709715454,1.6474927454193484,0.5722520779764804,1.7080209535996604,0.0137449288358035,0.0022162822136094,1.9559964230449576,1.7595468638628322,1.9675222542199555,0.0228286784569853,0.0027346283758158,0.0128076179854269,1.9987975551360109
E85_1_442,0.0055929100673747,0.0097758772027958,0.0062649884566385,0.0361511372667872,0.0129434752170566,0.027331444914626,1.8114438946531288,0.398336765043448,0.001543428025738,0.805348266134605,1.6847290412339384,0.021299677665433,1.6514837310816983,1.9442816532732263,1.6921845411117842,0.0020122354254781,0.6614742497788796,0.0056014839395789,1.9751223321886404
E55_2_964,0.004075669805878,0.0019270568809033,2.291467158323257,0.0113098401977413,2.3290202333502434,0.0114663799148207,1.966380339633256,0.0071582540919349,0.0031229473070942,2.088827340956998,0.0488478382342805,0.0002154948229891,2.1687976947020866,0.092550586948059,0.3953170497548424,1.7527161260156228,0.0145501194111048,0.0419530073846957,1.866775472928232
E123_4_005,0.0070368056260179,0.0077454367638149,2.7640964061636977,0.0626057466057163,1.6650223636424315,0.0044452952878851,1.6627161257989391,0.0845901244530464,0.0099230022818683,1.7860593094131678,0.0215712276402064,0.0028485696199114,1.6580249667853124,0.0004123490065552,0.002148862875249,2.184460143059604,0.0216910723272169,0.0101550981254798,2.2978570275534143
E84_7_289,0.0672334362107037,0.1141197616508529,1.8089710152359983,0.0275648285301979,1.7167165866347476,0.0089492272283335,1.8679284833215029,0.0029965376545083,0.0120423099049496,2.430461887896449,0.029195659952526,0.0095027282697279,2.1619096029839024,0.0159400613098851,6.876075306581821e-05,1.8055148233007023,0.0026863295762468,0.0282487312226205,2.1116273304986604
E125_0_16,0.0118513694699232,0.0282875921218049,0.0446708246725327,0.018007349944805,0.0006239723727442,0.0047654668904277,0.9513891409449784,0.0281755682223214,0.0032108165312869,0.0031297409104215,1.014328429763978,0.0424123415854762,0.0045681181184606,1.0238604350039824,1.2668551220888988,0.0031961456045638,1.6150266243264026,0.0063609941637603,1.35398410776683
E133_7_049,0.0063137040594845,0.0240251210878692,2.083430841396742,0.002284309043038,1.6902165234480746,0.0078565273237915,2.28690491372411,0.0020405520492183,0.0246802641001188,2.072136088055397,0.0242906773445227,0.0169684182275682,2.383865567750556,0.0026057167427038,0.0437178003865594,1.8025055591838377,0.0114081177794773,0.0036192816617508,2.27184301277355
E133_6_408,0.0022230440840634,0.0069880013794785,2.017860513276636,0.0915696132835769,1.3502794371530664,0.0051243922363852,2.089819970192848,0.0003290722426858,0.0063303895298945,2.0126382067598128,0.0476754930259112,0.0376959636120705,1.8395772091455471,0.1349052035296861,0.0169260777213087,2.4687057023255625,0.0096986534633876,0.0103551223593123,2.34731127628136
E49_2_884,2.445975166748785,0.0003604554122418,1.3896263419883754,0.0275331471260772,0.0014993027896538,0.0680768717553678,1.7336138042506266,2.500160711248254,2.1610136064072654,1.6096074296715093,0.0036129439283576,0.0451404434565217,1.924644600691492,0.2328891602166336,2.0722628095974645,0.0074918064934932,0.0090973680342692,0.0601706571594303,1.9684088479292683
E125_0_481,0.0306013302175928,0.00053981575996,0.0042714605855005,0.0010642578647521,0.0033952661622196,0.1337444537577286,1.224809891912108,0.0297856043841544,0.0078389760051965,0.1317825290918958,1.5571483435725824,0.0149301366201866,0.0063145105263943,2.491758997229939,1.579519100337191,0.0050562254181011,1.9087063048115247,0.0078029819413422,1.5265395408977198
E119_1_682,0.0011400335084251,0.006386802045209,0.0024006772704467,0.0091193651979639,0.0444079462187879,0.0069076477226037,1.7844784854431444,1.1244906396767935,0.006871358718889,1.485842726597647,1.966535299679712,0.0669208677447124,1.7346628567830589,2.0250136921093254,2.065962178581492,0.0333009736327782,0.1207448487121053,0.000629124795272,1.6299667474827892
E17_7_85,0.0534396956203505,0.0194017869130186,1.5561656668913195,0.0038566161926461,1.628123662363894,0.0324971343184341,2.234119745803114,3.421405162849321e-05,0.0096951453687157,1.8845810203175697,0.0212210369985815,0.0121270607871861,2.344653969256192,0.2081919785419956,0.1367742591204072,1.6657277133074364,0.0063336506370307,0.0239875333654968,2.0544425256243914
E10_7_61,0.0003801856167106,0.0307340296678894,1.8442435613548285,0.0737460403002761,1.9256764810457447,0.0041950696319616,1.6391071968449284,0.0137799151130425,0.0076998767496178,2.169587113364151,0.0206171424534585,0.0070702940273747,1.892178353441956,0.0107958324034405,0.0166929606599708,1.6431053877768842,1.116565923035299e-05,0.0036847540996854,2.096976903308016
E121_5_767,1.7660847888615352,1.875488048159352,0.0003138471031518,1.6162558023647748,0.0138380857991936,1.3243350648473249,1.7858095263026816,1.5964202816947195,2.010183653929676,0.0034504555388423,0.0021161315357376,1.7882360781284097,0.1057675961185133,1.8162204360777603,1.8981306102349564,0.0010981528512874,0.0573433719492205,1.7630262706475717,1.8949005163698345
E37_7_69,0.0808271499848133,0.0147054669621377,1.762756033004777,0.0157687920906053,1.7104067337940243,0.0013061686534166,2.052056104272378,0.0438749094135841,0.0563260974206953,2.144871270920297,0.0185581552163388,0.0103172042365348,1.852794675579865,0.0421281729794588,0.0464163278610096,2.052292935795972,0.0829983969582151,0.0140182291301382,1.5235974636012832
E126_3_685,0.0335883816256895,0.0139809185207386,2.063346782348791,0.0017897621338145,2.150180591752432,0.0187720155467208,2.2054439721088097,0.0097912581298737,0.0038803118904676,2.378095429201914,0.0083500620420058,0.0009260104348309,1.876250578492787,0.016936082144878,0.2879186890722576,1.260797489305754,0.0022491042717044,0.0558443922799014,1.4981151634425736
E36_4_005,2.091305033968444,0.0033137422757667,0.0388793953742099,0.0002611353019041,0.156955100991169,0.0030594500019015,1.8364198021143991,1.8279715451540857,1.6264957370295727,0.1120775130560485,0.0470049920385299,0.0014527053842883,1.7992310103534508,0.0750696812706828,2.101344032309899,0.0018307959168129,0.0571027719041236,0.066370099433079,2.1699042695017408
E51_4_486,2.259170742519584,0.0021460545132997,0.0333642365795185,0.0606071067778387,0.027161933234557,0.0481188911571226,2.1540372449914216,1.6631340988220105,1.8647093736230345,0.0501522412196812,0.0640721338578151,0.0019339090553716,2.085794205581696,0.2789959155854892,1.984813996365541,0.0031462188621808,0.000768143750645,0.3437967984994825,2.4598815244151218
E24_3_044,0.0211546015029632,0.0083875455394297,1.843639598149713,0.0083625820555066,1.5147181699054473,0.0077092835496464,2.099563094224953,0.0236996696938035,0.0397185371018611,1.8944073026495687,0.0147345020402227,0.0233733770990237,2.1815872821812947,0.2662551919618573,1.4986470658085462,0.0129407788591516,0.0269469291025868,0.0051814708370869,1.8537257145843256
E123_4_085,0.0193553719183224,0.0339507931915484,2.762429088663804,0.0245443083228892,1.7050961497554389,0.0014456438920752,2.001095483382586,0.0352981125702592,0.0161233399483334,1.7215157503694258,0.0486099486951493,0.0117614433345038,2.2993436506868448,0.0081986914481641,0.0057195150086453,2.206134476078116,0.0048450221134039,0.0061375949147006,2.2903082674257726
E47_3_524,0.0654033910207061,0.0157076085601046,1.9252558552912595,0.0100595341331894,1.5684168890391004,0.0191772995464429,1.0381527144688858,0.0082755861503764,0.0056586099823346,1.8772744267730408,0.053107901520194,7.438239316344376e-05,2.085272273664925,0.0006276404827314,0.1927037823844628,1.5551289936667878,0.0307392962620456,0.0017599195955381,2.2087352629440544
E0_2_323,1.7296632667813503,0.002618913114581,1.746263698204692,0.0121142107982598,0.7514624977640478,0.0195640551774201,1.8906387011531267,2.5459053480873384,1.6266997485625836,1.9702536451305035,0.0184858613128976,0.0057238285021671,1.4851814526027864,0.7515110534748108,2.043402613760898,0.0343928437331809,0.0270415952110756,0.1015144578672874,2.332044166089549
E94_5_607,1.8965382726945528,2.292213179513884,0.0270277873127021,1.7286731247272082,0.0004849028948159,1.5913594494146333,2.2645674337275223,1.720237543250254,2.02308773016908,0.0035226950662059,0.0127312577820241,1.226138663340801,0.011483693662761,1.4902415121394197,2.518583793404377,0.0118746883308842,0.0287528851729281,2.220391057753728,2.284804728534026
E128_6_889,0.0055060926879276,0.0002033520049068,1.8047380613031807,0.2996429102831805,1.4608067734081434,0.0163186368509787,1.821903998891528,0.0044225018423509,0.0366855265266105,1.433063774587396,0.0005819275101222,5.893520871074495e-05,2.1154960685174005,0.0398569634514244,0.0085694562390354,1.7786169092626234,0.0016278134518209,0.0259414126300678,1.6038098528511473
E123_7_85,0.0042377653935441,0.0291402499912511,1.7525155289666632,0.0003244437058941,2.4826178137846893,0.0016798197099387,1.835812751299419,0.0690667537452652,0.0324961582342054,2.2933137739122804,0.0456345900020741,0.0057162998972183,1.7622104368222549,0.0022313114357379,0.1285974225548126,1.4359865807270602,0.0475723453993175,0.0002104329049633,2.945668500610401
E49_6_248,1.5724580936692951,1.9613143634862484,0.0023729354456815,1.5766730127879305,0.0103554924380506,1.7866786956733938,2.025304313439035,1.792644261086228,2.134148552983751,0.0149113699000507,0.0097979078762648,2.251563258622884,0.0365852369597367,1.6804485132377571,1.6463228278924251,0.0600445079960985,0.0013947067716546,2.0344139767171834,2.785727211028352
E65_1_362,0.0489524119536772,0.012778877889689,0.0021772247067381,0.0014535713300568,0.0262797612271571,0.0042972835111351,1.9822204094158908,0.5259287869551686,0.1571495416540254,1.7510509951156008,1.5211386175383277,0.0011971601336768,1.4449832891691992,2.1069289532610185,1.7387864841033602,0.0019100970191947,0.8630881818323596,0.0451334826225014,2.164819300342622
E40_5_367,0.0114835840011782,0.029124846864725,2.1865923488919647,0.0107711733932504,1.7605426279630831,0.0388739258775299,2.280897004028371,0.0011278663853802,0.0219134892394513,2.067188038803864,0.0011210783732026,0.0551475705220529,1.5833725449179332,0.0098777810069088,0.0880410734122978,2.532985147744199,0.0105554919411161,0.0001418946672192,2.092713216699072
E48_6_648,0.0189306674268927,0.0020366726674438,1.99727154031524,0.0084332497542297,1.7583717244343504,0.0101613972923671,1.8599044003852927,0.0054183950409349,0.1153817157499836,2.4419337525687306,0.0188305795803857,0.0025100686048343,1.8496014193228068,0.0093077771881985,0.0001920242967412,1.3163896944709552,0.0049917469190437,0.0031044409786842,1.9067601691717853
E48_2_083,0.0238893529399074,0.0159266446799806,1.1726605738918454,0.0276193431940128,1.1984508644206753,0.0095724265211891,1.8837621788713712,0.1277975880239398,0.012047866623392,2.4098828225425284,0.0016183417629711,0.0057849186591175,1.4865432740975058,1.7190531496350667,2.094818320029665,0.0016296115324066,0.0057772771621956,0.0001924660108988,1.9337517460742568
E112_0_401,0.022000753397546,0.0002886959505053,0.0092940804040492,0.0153109640620918,0.00485092659537,0.1150599167565191,1.975610087911605,0.014709491237504,0.013090510094347,0.0428202712933538,1.83251588268216,0.0322884999210597,0.0155971022605612,1.4496694476922487,1.4746978882972193,0.0185049108369825,1.9021630542261587,0.0002933165102419,1.59973723424402
E88_6_488,1.9516233495535944,2.132468839234132,0.0242637526890998,2.118348593313164,0.0082496306466967,1.606461979295339,2.0960690256858907,1.754930910169246,2.288269354004064,0.0009724081987774,0.0256579392145546,2.1400267026614213,0.1052904442599468,1.660902587185335,2.336636774709352,0.0146653045880024,0.0171736365010107,1.9547050433490147,1.9540620889240727
E125_3_605,0.0018508529110018,0.0337769158636273,2.027499051756391,0.0019392978832739,2.386847129948485,0.0037975688258758,1.981027173853327,0.0074658470872537,0.000857829184735,1.6943185165423549,0.0497433207325768,0.0040630804056342,2.0914705194174807,0.010711937689569,0.0029275752757524,1.92158605681394,0.124526665669918,0.004715729492146,2.0920068260365565
E65_3_044,0.0026458802098111,0.0032895473800656,1.9388433879738525,0.0004622740221823,2.328907625657904,0.0314125766377635,2.2075627918528573,0.0488079214846943,0.0201158467449466,1.99097584882832,0.0668932201831027,0.0634023481873946,2.2477638038549816,0.0478924302023438,1.0490851436954998,1.0532813967603711,0.0092702779288571,0.01324054276296,2.036136182423784
E136_3_605,1.9915739904786809,0.1637714783831377,0.0073308187565276,0.1236106614126583,0.0014950964737083,0.136114490113199,2.341105843182265,2.1005079559363096,2.291598927993276,0.0038830788044383,0.0090245858108349,0.1507328901437719,1.9260006696045424,1.5663950985404418,2.358441105684169,0.0068057350431559,0.0047817008439248,2.111014099503377,1.609943754654001
E94_2_723,2.9669557788085683,0.0209107255167793,1.2166743398850577,0.0346776461795746,0.1021507472275111,0.0174291307251688,2.319192211014121,1.8909503349797687,1.7054319716306183,2.0601811648766275,0.076824521901538,0.0765093529037946,2.1501562078749417,0.545654395587434,1.996994936015989,0.0116751042581736,0.0285469878687251,0.0243137287865412,2.0441706785566525
E80_3_765,0.0336402466546772,0.012070235706706,2.3032989161014887,0.0080907294493579,1.8540333736370391,0.0211763310047505,1.969567539515256,0.0062186006439776,0.0192718221289902,2.110104281022639,0.0029989147430901,0.0408714295351658,2.3869351957346936,0.0208370376032796,0.2221633495044328,1.923577995136524,0.0535318616352502,0.0047337368050882,1.8854570505287047
E85_5_847,2.319555983175173,1.7589842112639211,0.0008898832725084,2.230034688710947,0.0082436517377299,1.3695147565888597,2.245824000388529,1.4259719198241434,2.315697870449168,0.0054684649283334,0.0448286107714187,2.1276382127401496,0.0422591074468205,1.7425909940470323,2.2890718839959923,0.0463330789207058,0.0083456539040146,1.960782531553984,2.346825391522219
